sudo 1.9.15.p5-1
svt-av1 1.8.0-1
svt-hevc 1.5.1-2
swappy 1.5.1-1
swaybg 1.2.0-1
swayfx 0.3.2-5
swayidle 1.8.0-1
swayimg 2.1-3
swaylock 1.7.2-1
swayr 0.27.3-1
systemd 255.4-2
systemd-libs 255.4-2
systemd-oomd-defaults 253.5-1
systemd-sysvcompat 255.4-2
taglib 2.0-1
talloc 2.4.1-1
tar 1.35-2
tcl 8.6.14-2
tdb 1.4.9-1
tealdeer 1.6.1-1
tela-circle-icon-theme-git 2023.10.07.r11.g95ca0c62-1
terminus-font 4.49.1-6
tevent 1:0.15.0-1
texinfo 7.1-2
thin-provisioning-tools 1.0.12-1
thunar 4.18.10-1
thunar-archive-plugin 0.5.2-1
thunar-volman 4.18.0-1
tpm2-tss 4.0.1-1
traceroute 2.1.5-1
tracker3 3.6.0-3
tslib 1.23-1
ttf-dejavu 2.37+18+g9b5d1b2f-7
ttf-fantasque-sans-mono 1.8.0-2
ttf-fira-sans 1:4.301-2
ttf-jetbrains-mono 2.304-1
ttf-jetbrains-mono-nerd 3.1.1-1
ttf-liberation 2.1.5-1
ttf-nerd-fonts-symbols 3.1.1-1
ttf-nerd-fonts-symbols-common 3.1.1-1
ttf-opensans 1.101-2
ttf-ubuntu-font-family 1:0.83-1
tumbler 4.18.2-1
twolame 0.4.0-3
tzdata 2024a-1
uchardet 0.0.8-2
udisks2 2.10.1-4
ugrep 5.1.1-1
unace 2.5-11
unarchiver 1.10.8-1
unarj 2.65-1
unixodbc 2.3.12-1
unrar 1:7.0.7-1
unzip 6.0-20
update-grub 0.0.1-8
upower 1.90.2-1
usb_modeswitch 2.6.1-3
usbmuxd 1.1.1-3
usbutils 017-1
util-linux 2.39.3-2
util-linux-libs 2.39.3-2
v4l-utils 1.26.1-1
vapoursynth R66-1
vdpauinfo 1.5-1
vi 1:070224-6
vid.stab 1.1.1-1
vmaf 3.0.0-1
volume_key 0.3.12-8
vpnc 1:0.5.3.r526.r213-1
vulkan-headers 1:1.3.279-1
vulkan-icd-loader 1.3.279-1
vulkan-tools 1.3.269-1
wavpack 5.7.0-1
waybar 0.10.0-1
waybar-module-pacman-updates-git 0.2.3-1
wayland 1.22.0-1
wayland-protocols 1.33-1
wdisplays 1.1.1-1
webkit2gtk-4.1 2.42.5-2
webp-pixbuf-loader 0.2.7-1
webrtc-audio-processing-1 1.3-2
wf-recorder 0.4.1-1
wget 1.24.5-1
which 2.21-6
whois 5.5.21-1
wildmidi 0.4.5-2
wireguard-tools 1.0.20210914-2
wireless-regdb 2024.01.23-1
wireless_tools 30.pre9-3
wireplumber 0.4.17-1
wl-clipboard 1:2.2.1-1
wlroots0.16 0.16.2-2
woff2 1.0.2-4
wpa_supplicant 2:2.10-8
wpebackend-fdo 1.14.2-1
wqy-zenhei 0.9.45-9
wtype 0.4-1
x264 3:0.164.r3108.31e19f9-1
x265 3.5-3
xapp 2.8.2-1
xcb-proto 1.16.0-1
xcb-util 0.4.1-1
xcb-util-cursor 0.1.5-1
xcb-util-errors 1.0.1-1
xcb-util-image 0.4.1-2
xcb-util-keysyms 0.4.1-4
xcb-util-renderutil 0.3.10-1
xcb-util-wm 0.4.2-1
xcur2png 0.7.1-8
xdg-dbus-proxy 0.1.5-1
xdg-desktop-portal 1.18.2-1
xdg-desktop-portal-wlr 0.7.0-2
xdg-user-dirs 0.18-1
xdg-utils 1.2.1-1
xdotool 3.20211022.1-1
xf86-input-elographics 1.4.4-1
xf86-input-evdev 2.10.6-3
xf86-input-libinput 1.4.0-1
xf86-input-void 1.4.2-1
xf86-input-wacom 1.2.1-1
xfconf 4.18.3-1
xfsprogs 6.6.0-1
xkeyboard-config 2.41-1
xl2tpd 1.3.18-1
xmlsec 1.3.3-2
xorg-fonts-encodings 1.1.0-1
xorg-server-common 21.1.11-2
xorg-setxkbmap 1.3.4-1
xorg-xhost 1.0.9-1
xorg-xkbcomp 1.4.7-1
xorg-xprop 1.2.7-1
xorg-xset 1.2.5-1
xorg-xwayland 23.2.4-2
xorgproto 2023.2-1
xsel 1.2.1-1
xvidcore 1.3.7-2
xxhash 0.8.2-1
xz 5.6.1-1
yad 13.0-2
zbar 0.23.90-3
zeromq 4.3.5-2
zimg 3.0.5-1
zip 3.0-11
zix 0.4.2-2
zlib 1:1.3.1-1
zram-generator 1.1.2-1
zsh 5.9-5
zsh-autosuggestions 0.7.0-2
zsh-completions 0.35.0-1
zsh-history-substring-search 1.1.0-1
zsh-syntax-highlighting 0.8.0-1
zstd 1.5.5-1
zvbi 0.2.42-1
zxing-cpp 2.2.1-1
