srt 1.5.3-1
sshfs 3.7.3-1
sstp-client 1:1.0.19-1
starship 1.16.0-1
stoken 0.92-4
strongswan 5.9.11-1
subversion 1.14.2-9
sudo 1.9.14.p3-1
sushi 44.2-1
svt-av1 1.7.0-1
svt-hevc 1.5.1-2
swayidle 1.8.0-1
swaylock 1.7.2-1
sweet-kde-theme-git r27.fd0710a-1
sweet-theme-full-git r331.9225540-1
systemd 254.4-1
systemd-libs 254.4-1
systemd-oomd-defaults 253.5-1
systemd-sysvcompat 254.4-1
taglib 1.13.1-1
talloc 2.4.1-1
tar 1.35-1
tcl 8.6.13-1
tdb 1.4.9-1
tealdeer 1.6.1-1
tepl 1:6.4.0-4
terminus-font 4.49.1-6
tevent 1:0.15.0-1
texinfo 7.0.3-1
thin-provisioning-tools 1.0.6-1
totem-pl-parser 3.26.6-2
tpm2-tss 4.0.1-1
traceroute 2.1.3-1
tracker3 3.6.0-1
tslib 1.22-1
ttf-dejavu 2.37+18+g9b5d1b2f-4
ttf-fantasque-nerd 3.0.2-1
ttf-fantasque-sans-mono 1.8.0-2
ttf-fira-sans 1:4.301-2
ttf-liberation 2.1.5-1
ttf-opensans 1.101-2
twolame 0.4.0-3
tzdata 2023c-2
uchardet 0.0.8-2
udisks2 2.10.1-1
ufw 0.36.2-2
unace 2.5-11
unarchiver 1.10.7-9
unarj 2.65-1
unixodbc 2.3.12-1
unrar 1:6.2.11-1
unzip 6.0-19
update-grub 0.0.1-8
upower 1.90.2-1
usb_modeswitch 2.6.1-3
usbmuxd 1.1.1-3
usbutils 015-3
util-linux 2.39.2-1
util-linux-libs 2.39.2-1
v4l-utils 1.24.1-2
vdpauinfo 1.5-1
vi 1:070224-6
vid.stab 1.1.1-1
vmaf 2.3.1-1
volume_key 0.3.12-8
vpnc 1:0.5.3.r526.r213-1
vte-common 0.74.0-1
vte3 0.74.0-1
vulkan-headers 1:1.3.264-2
vulkan-icd-loader 1.3.263-1
vulkan-tools 1.3.263-1
wavpack 5.6.0-1
waybar 0.9.22-1
wayfire 0.7.5-1
wayfire-desktop 1.0.0-1
wayland 1.22.0-1
wayland-protocols 1.32-1
wayvnc 0.6.2-2
wcm 0.7.5-1
webkit2gtk-4.1 2.42.0-1
webp-pixbuf-loader 0.2.4-1
webrtc-audio-processing 0.3.1-4
webrtc-audio-processing-1 1.3-2
wf-config 0.7.1-3
wf-osk-git r13.d2e2e32-1.3
wf-recorder 0.4.1-1
wf-shell 0.7.0-3
wget 1.21.4-1
which 2.21-6
whois 5.5.18-1
wildmidi 0.4.5-2
wireguard-tools 1.0.20210914-1
wireless-regdb 2023.09.01-1
wireless_tools 30.pre9-3
wireplumber 0.4.14-1
wl-clipboard 1:2.2.1-1
wlogout 1.1.1-3.3
wlrobs-hg r64.f72d5cb3cbbd-1
wlroots 0.16.2-2
woff2 1.0.2-4
wofi 1.3-2
wpa_supplicant 2:2.10-8
wpebackend-fdo 1.14.2-1
wqy-zenhei 0.9.45-9
wtype 0.4-1
x264 3:0.164.r3095.baee400-4
x265 3.5-3
xapp 2.6.1-2
xcb-proto 1.16.0-1
xcb-util 0.4.1-1
xcb-util-cursor 0.1.4-1
xcb-util-errors 1.0.1-1
xcb-util-image 0.4.1-2
xcb-util-keysyms 0.4.1-4
xcb-util-renderutil 0.3.10-1
xcb-util-wm 0.4.2-1
xcur2png 0.7.1-7
xdg-dbus-proxy 0.1.5-1
xdg-desktop-portal 1.16.0-3
xdg-desktop-portal-wlr 0.7.0-1
xdg-user-dirs 0.18-1
xdg-user-dirs-gtk 0.11-2
xdg-utils 1.1.3+45+g301a1a4-1
xdotool 3.20211022.1-1
xf86-input-elographics 1.4.3-1
xf86-input-evdev 2.10.6-3
xf86-input-libinput 1.4.0-1
xf86-input-void 1.4.2-1
xf86-input-wacom 1.2.0-1
xfsprogs 6.4.0-1
xkeyboard-config 2.39-1
xl2tpd 1.3.18-1
xmlsec 1.2.37-1
xorg-fonts-encodings 1.0.7-1
xorg-server-common 21.1.8-2
xorg-setxkbmap 1.3.4-1
xorg-xkbcomp 1.4.6-1
xorg-xprop 1.2.6-1
xorg-xset 1.2.5-1
xorg-xwayland 23.2.1-1
xorgproto 2023.2-1
xsel 1.2.1-1
xsensors 0.80-3
xvidcore 1.3.7-2
xxhash 0.8.2-1
xz 5.4.4-1
yad 13.0-2
zbar 0.23.90-3
zeromq 4.3.4-4
zimg 3.0.5-1
zip 3.0-10
zlib 1:1.3-1
zram-generator 1.1.2-1
zsh 5.9-4
zsh-autosuggestions 0.7.0-2
zsh-completions 0.35.0-1
zsh-history-substring-search 1.1.0-1
zsh-syntax-highlighting 0.7.1-1
zstd 1.5.5-1
zvbi 0.2.42-1
zxing-cpp 2.1.0-1
